State,District,Market,Commodity,Variety,Arrival_Date,Min Price,Max Price,Modal Price
Chattisgarh,Rajnandgaon,Dongargarh,Paddy(Dhan)(Common),1001,03/09/2022,1350,1400,1375
Chattisgarh,Rajnandgaon,Kheragarh,Paddy(Dhan)(Common),Paddy,03/09/2022,1600,1800,1700
Chattisgarh,Rajnandgaon,Rajnandgaon,Apple,Apple,03/09/2022,7000,13000,10000
Chattisgarh,Rajnandgaon,Rajnandgaon,Banana,Banana - Ripe,03/09/2022,3000,5000,4000
Chattisgarh,Rajnandgaon,Rajnandgaon,Bhindi(Ladies Finger),Bhindi,03/09/2022,1600,2000,1800
Chattisgarh,Rajnandgaon,Rajnandgaon,Bitter gourd,Bitter Gourd,03/09/2022,3000,4000,3500
Chattisgarh,Rajnandgaon,Rajnandgaon,Brinjal,Brinjal,03/09/2022,1000,2000,1500
Chattisgarh,Rajnandgaon,Rajnandgaon,Cabbage,Cabbage,03/09/2022,1500,2500,2000
Chattisgarh,Rajnandgaon,Rajnandgaon,Capsicum,Capsicum,03/09/2022,4500,5500,5000
Chattisgarh,Rajnandgaon,Rajnandgaon,Lemon,Lemon,03/09/2022,4500,5500,5000
Chattisgarh,Rajnandgaon,Rajnandgaon,Mousambi(Sweet Lime),Mousambi,03/09/2022,7000,9000,8000
Chattisgarh,Rajnandgaon,Rajnandgaon,Onion,Onion,03/09/2022,900,1500,1200
Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Potato,03/09/2022,1400,1800,1600
Chattisgarh,Rajnandgaon,Rajnandgaon,Raddish,Raddish,03/09/2022,900,1500,1200
Chattisgarh,Rajnandgaon,Rajnandgaon,Tomato,Local,03/09/2022,3000,4000,3500
Chattisgarh,Surajpur,Pratappur,Same/Savi,Same/Savi Local,03/09/2022,1000,1000,1000
Chattisgarh,Surajpur,Surajpur,Maize,Fine,03/09/2022,1870,1870,1870
Chattisgarh,Surguja,Ambikapur,Maize,Local,03/09/2022,1850,1850,1850
Gujarat,Ahmedabad,Ahmedabad(Chimanbhai Patal Market Vasana),Onion,Local,03/09/2022,500,1100,900
Gujarat,Ahmedabad,Ahmedabad(Chimanbhai Patal Market Vasana),Onion,Nasik,03/09/2022,800,1500,1200
Gujarat,Ahmedabad,Ahmedabad(Chimanbhai Patal Market Vasana),Potato,Desi,03/09/2022,1000,1700,1400
Gujarat,Amreli,Bagasara,Cotton,Other,03/09/2022,8025,10225,9125
Gujarat,Amreli,Bagasara,Kulthi(Horse Gram),Fine,03/09/2022,3750,4390,4070
Gujarat,Amreli,Bagasara,Wheat,Lokwan Gujrat,03/09/2022,2250,2455,2352
Gujarat,Amreli,Damnagar,Bhindi(Ladies Finger),Bhindi,03/09/2022,2250,3000,2700
Gujarat,Amreli,Damnagar,Brinjal,Other,03/09/2022,1950,2500,2350
Gujarat,Amreli,Damnagar,Cabbage,Cabbage,03/09/2022,2500,3000,2750
Gujarat,Amreli,Damnagar,Cauliflower,Cauliflower,03/09/2022,3250,4050,3500
Gujarat,Amreli,Damnagar,Coriander(Leaves),Coriander,03/09/2022,2350,3000,2700
Gujarat,Amreli,Damnagar,Ginger(Green),Green Ginger,03/09/2022,650,1000,800
Gujarat,Amreli,Damnagar,Green Chilli,Green Chilly,03/09/2022,950,1500,1250
Gujarat,Amreli,Damnagar,Guar,Gwar,03/09/2022,1150,2000,1750
Gujarat,Amreli,Damnagar,Lemon,Lemon,03/09/2022,1500,2000,1700
Gujarat,Amreli,Damnagar,Tomato,Local,03/09/2022,1950,2500,2350
Gujarat,Amreli,Rajula,Arhar (Tur/Red Gram)(Whole),Other,03/09/2022,5005,5005,5005
Gujarat,Amreli,Rajula,Bajra(Pearl Millet/Cumbu),Local,03/09/2022,1750,2510,2130
Gujarat,Amreli,Rajula,Black Gram (Urd Beans)(Whole),Local,03/09/2022,5000,6255,5628
Gujarat,Amreli,Rajula,Cotton,Local,03/09/2022,7505,10255,8880
Gujarat,Amreli,Rajula,Green Gram (Moong)(Whole),Other,03/09/2022,4000,4000,4000
Gujarat,Amreli,Rajula,Ground Nut Seed,Ground Nut Seed,03/09/2022,7360,7360,7360
Gujarat,Amreli,Rajula,Groundnut,Local,03/09/2022,5000,5245,5123
Gujarat,Amreli,Rajula,Jowar(Sorghum),Local,03/09/2022,3605,3755,3680
Gujarat,Amreli,Rajula,Kabuli Chana(Chickpeas-White),Kabul,03/09/2022,3050,4340,3695
Gujarat,Amreli,Rajula,Maize,Other,03/09/2022,2100,2100,2100
Gujarat,Amreli,Rajula,Methi Seeds,Methiseeds,03/09/2022,4905,4905,4905
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,03/09/2022,12750,12750,12750
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,03/09/2022,11125,12005,11565
Gujarat,Amreli,Rajula,Wheat,PISSI,03/09/2022,2090,2700,2390
Gujarat,Anand,Umreth,Bajra(Pearl Millet/Cumbu),Deshi,03/09/2022,1950,2300,2285
Gujarat,Banaskanth,Deesa(Bhildi),Bajra(Pearl Millet/Cumbu),Other,03/09/2022,2150,2375,2300
Gujarat,Banaskanth,Deesa(Bhildi),Castor Seed,Other,03/09/2022,7200,7250,7250
Gujarat,Banaskanth,Deesa(Bhildi),Mustard,Other,03/09/2022,5655,5655,5655
Gujarat,Banaskanth,Deesa(Bhildi),Rajgir,Other,03/09/2022,8105,8105,8105
Gujarat,Banaskanth,Dhanera,Bajra(Pearl Millet/Cumbu),Hybrid,03/09/2022,2050,2275,2162
Gujarat,Banaskanth,Dhanera,Castor Seed,Other,03/09/2022,7230,7280,7255
Gujarat,Banaskanth,Dhanera,Guar Seed(Cluster Beans Seed),Other,03/09/2022,4390,4405,4395
Gujarat,Banaskanth,Dhanera,Mustard,Other,03/09/2022,5500,5850,5675
Gujarat,Banaskanth,Dhanera,"Sesamum(Sesame,Gingelly,Til)",Other,03/09/2022,10130,10130,10130
Gujarat,Banaskanth,Dhanera,Wheat,Other,03/09/2022,2135,2500,2315
Gujarat,Banaskanth,Palanpur,Bajra(Pearl Millet/Cumbu),Deshi,03/09/2022,1655,2430,2042
Gujarat,Banaskanth,Palanpur,Castor Seed,Castor seed,03/09/2022,7250,7345,7297
Gujarat,Banaskanth,Palanpur,Rajgir,Other,03/09/2022,8125,8380,8252
Gujarat,Banaskanth,Palanpur,Wheat,Other,03/09/2022,2250,2415,2332
Gujarat,Banaskanth,Thara,Bajra(Pearl Millet/Cumbu),Other,03/09/2022,2160,2455,2307.5
Gujarat,Banaskanth,Thara,Castor Seed,Castor seed,03/09/2022,7275,7325,7300
Gujarat,Banaskanth,Thara,Cummin Seed(Jeera),Other,03/09/2022,21750,22750,22250
Gujarat,Banaskanth,Thara,Jowar(Sorghum),Other,03/09/2022,4400,4750,4575
Gujarat,Banaskanth,Thara,Mustard,Other,03/09/2022,5700,5925,5812.5
Gujarat,Banaskanth,Thara,Wheat,Other,03/09/2022,2220,2585,2402.5
Gujarat,Banaskanth,Vadgam,Bajra(Pearl Millet/Cumbu),Other,03/09/2022,2255,2335,2295
Gujarat,Banaskanth,Vadgam,Wheat,Lokwan Gujrat,03/09/2022,2265,2265,2265
Gujarat,Bharuch,Ankleshwar,Bhindi(Ladies Finger),Bhindi,03/09/2022,1500,2500,2000
Gujarat,Bharuch,Ankleshwar,Bitter gourd,Bitter Gourd,03/09/2022,1200,2500,2300
Gujarat,Bharuch,Ankleshwar,Bottle gourd,Bottle Gourd,03/09/2022,800,1300,1200
Gujarat,Bharuch,Ankleshwar,Brinjal,Brinjal,03/09/2022,1200,2500,1800
Gujarat,Bharuch,Ankleshwar,Cabbage,Cabbage,03/09/2022,900,1500,1100
Gujarat,Bharuch,Ankleshwar,Cauliflower,Cauliflower,03/09/2022,2000,3000,2200
Gujarat,Bharuch,Ankleshwar,Ginger(Green),Green Ginger,03/09/2022,1500,3500,2500
Gujarat,Bharuch,Ankleshwar,Green Chilli,Green Chilly,03/09/2022,2300,3500,2800
Gujarat,Bharuch,Ankleshwar,Lemon,Lemon,03/09/2022,1900,3500,2500
Gujarat,Bharuch,Ankleshwar,Pointed gourd (Parval),Pointed gourd (Parval),03/09/2022,2000,2500,2200
Gujarat,Bharuch,Ankleshwar,Surat Beans (Papadi),Surat Beans (Papadi),03/09/2022,2500,4200,3000
Gujarat,Bharuch,Ankleshwar,Tomato,Tomato,03/09/2022,600,1500,800
Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),Other,03/09/2022,5200,5600,5400
Gujarat,Bharuch,Jambusar,Bajra(Pearl Millet/Cumbu),Other,03/09/2022,1600,2000,1800
Gujarat,Bharuch,Jambusar,Castor Seed,Other,03/09/2022,6000,6500,6300
Gujarat,Bharuch,Jambusar,Cotton,Other,03/09/2022,5100,5500,5300
Gujarat,Bharuch,Jambusar,Jowar(Sorghum),Other,03/09/2022,1800,2300,2000
Gujarat,Bharuch,Jambusar,Maize,Other,03/09/2022,1600,1800,1700
Gujarat,Bharuch,Jambusar,Rice,Other,03/09/2022,3000,3600,3300
Gujarat,Bharuch,Jambusar,Wheat,Other,03/09/2022,1700,2100,1900
Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),Other,03/09/2022,5000,5500,5300
Gujarat,Bharuch,Jambusar(Kaavi),Bajra(Pearl Millet/Cumbu),Other,03/09/2022,1700,1900,1800
Gujarat,Bharuch,Jambusar(Kaavi),Castor Seed,Other,03/09/2022,6300,6700,6500
Gujarat,Bharuch,Jambusar(Kaavi),Cotton,Other,03/09/2022,5000,5400,5200
Gujarat,Bharuch,Jambusar(Kaavi),Jowar(Sorghum),Other,03/09/2022,2000,2400,2200
Gujarat,Bharuch,Jambusar(Kaavi),Maize,Other,03/09/2022,1650,1850,1750
Gujarat,Bharuch,Jambusar(Kaavi),Rice,Other,03/09/2022,2800,3500,3200
Gujarat,Bhavnagar,Bhavnagar,Bajra(Pearl Millet/Cumbu),Local,03/09/2022,2040,2455,2250
Gujarat,Bhavnagar,Bhavnagar,Bengal Gram(Gram)(Whole),Other,03/09/2022,3305,5150,4225
Gujarat,Bhavnagar,Bhavnagar,Groundnut,Other,03/09/2022,5040,6030,5540
Gujarat,Bhavnagar,Bhavnagar,Lemon,Other,03/09/2022,5000,5600,5300
Gujarat,Bhavnagar,Bhavnagar,Methi Seeds,Other,03/09/2022,4800,5150,5000
Gujarat,Bhavnagar,Bhavnagar,"Sesamum(Sesame,Gingelly,Til)",Black,03/09/2022,13180,13180,13180
Gujarat,Bhavnagar,Bhavnagar,"Sesamum(Sesame,Gingelly,Til)",White,03/09/2022,11880,13370,12380
Gujarat,Bhavnagar,Bhavnagar,Wheat,Local,03/09/2022,2200,2495,2300
Gujarat,Bhavnagar,Mahuva(Station Road),Arhar (Tur/Red Gram)(Whole),Local,03/09/2022,4005,5255,4630
Gujarat,Bhavnagar,Mahuva(Station Road),Bajra(Pearl Millet/Cumbu),Hybrid,03/09/2022,1945,2565,2255
Gujarat,Bhavnagar,Mahuva(Station Road),Castor Seed,Castor seed,03/09/2022,6225,6225,6225
Gujarat,Bhavnagar,Mahuva(Station Road),Green Gram (Moong)(Whole),Hybrid,03/09/2022,3080,4365,3725
Gujarat,Bhavnagar,Mahuva(Station Road),Jowar(Sorghum),Other,03/09/2022,2005,3250,2630
Gujarat,Bhavnagar,Mahuva(Station Road),Onion,Red,03/09/2022,300,1410,855
Gujarat,Bhavnagar,Mahuva(Station Road),Onion,White,03/09/2022,560,1055,810
Gujarat,Bhavnagar,Mahuva(Station Road),"Sesamum(Sesame,Gingelly,Til)",Black,03/09/2022,12180,13400,12790
Gujarat,Bhavnagar,Mahuva(Station Road),"Sesamum(Sesame,Gingelly,Til)",White,03/09/2022,11855,12195,12025
Gujarat,Bhavnagar,Mahuva(Station Road),Wheat,Kalyan,03/09/2022,2280,2840,2560
Gujarat,Dahod,Dahod,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),03/09/2022,5500,5700,5600
Gujarat,Dahod,Dahod,Arhar (Tur/Red Gram)(Whole),Other,03/09/2022,6000,6200,6100
Gujarat,Dahod,Dahod,Bajra(Pearl Millet/Cumbu),Other,03/09/2022,1800,2100,1900
Gujarat,Dahod,Dahod,Barley (Jau),Other,03/09/2022,2500,2700,2600
Gujarat,Dahod,Dahod,Bengal Gram(Gram)(Whole),Desi (Whole),03/09/2022,4500,4525,4510
Gujarat,Dahod,Dahod,Bengal Gram(Gram)(Whole),Other,03/09/2022,4525,4550,4530
Gujarat,Dahod,Dahod,Castor Seed,Castor seed,03/09/2022,6900,7000,6950
Gujarat,Dahod,Dahod,Castor Seed,Other,03/09/2022,6750,6850,6800
Gujarat,Dahod,Dahod,Green Gram (Moong)(Whole),Green (Whole),03/09/2022,5750,6300,6100
Gujarat,Dahod,Dahod,Maize,White (SAFED),03/09/2022,2270,2350,2300
Gujarat,Dahod,Dahod,Maize,Yellow,03/09/2022,2350,2550,2440
Gujarat,Dahod,Dahod,Mustard,Other,03/09/2022,5000,5200,5100
Gujarat,Dahod,Dahod,Paddy(Dhan)(Common),Paddy Coarse,03/09/2022,1540,1550,1550
Gujarat,Dahod,Dahod,Paddy(Dhan)(Common),Paddy fine,03/09/2022,1950,2000,1975
Gujarat,Dahod,Dahod,Rice,Coarse,03/09/2022,4000,4400,4200
Gujarat,Dahod,Dahod,"Sesamum(Sesame,Gingelly,Til)",White,03/09/2022,9000,10500,10000
Gujarat,Dahod,Dahod,Soyabean,Soyabeen,03/09/2022,5000,5277,5200
Gujarat,Dahod,Dahod,Wheat,147 Average,03/09/2022,2425,2500,2475
Gujarat,Dahod,Dahod,Wheat,Lokwan,03/09/2022,2425,2500,2475
Gujarat,Dahod,Dahod(Veg. Market),Bhindi(Ladies Finger),Bhindi,03/09/2022,500,2000,1200
Gujarat,Dahod,Dahod(Veg. Market),Bitter gourd,Bitter Gourd,03/09/2022,3000,4000,3500
Gujarat,Dahod,Dahod(Veg. Market),Bottle gourd,Bottle Gourd,03/09/2022,1200,3000,2200
Gujarat,Dahod,Dahod(Veg. Market),Brinjal,Brinjal,03/09/2022,2000,4500,4000
Gujarat,Dahod,Dahod(Veg. Market),Cabbage,Cabbage,03/09/2022,1500,2500,2300
Gujarat,Dahod,Dahod(Veg. Market),Carrot,Carrot,03/09/2022,3000,3500,3200
Gujarat,Dahod,Dahod(Veg. Market),Cauliflower,Cauliflower,03/09/2022,2000,4000,3000
Gujarat,Dahod,Dahod(Veg. Market),Coriander(Leaves),Coriander,03/09/2022,1500,5000,4000
Gujarat,Dahod,Dahod(Veg. Market),Cucumbar(Kheera),Cucumbar,03/09/2022,1000,3000,2500
Gujarat,Dahod,Dahod(Veg. Market),Drumstick,Other,03/09/2022,3000,4000,3500
Gujarat,Dahod,Dahod(Veg. Market),Garlic,Other,03/09/2022,2000,4000,3500
Gujarat,Dahod,Dahod(Veg. Market),Ginger(Green),Green Ginger,03/09/2022,3200,5000,4500
Gujarat,Dahod,Dahod(Veg. Market),Green Chilli,Green Chilly,03/09/2022,2000,5000,4200
Gujarat,Dahod,Dahod(Veg. Market),Lemon,Other,03/09/2022,3000,5000,4000
Gujarat,Dahod,Dahod(Veg. Market),Little gourd (Kundru),Other,03/09/2022,3000,4000,3500
Gujarat,Dahod,Dahod(Veg. Market),Mint(Pudina),Mint(Pudina),03/09/2022,9000,10000,9500
Gujarat,Dahod,Dahod(Veg. Market),Onion,Onion,03/09/2022,600,1400,1200
Gujarat,Dahod,Dahod(Veg. Market),Onion Green,Onion Green,03/09/2022,2000,3000,2500
Gujarat,Dahod,Dahod(Veg. Market),Pointed gourd (Parval),Other,03/09/2022,5000,5500,5200
Gujarat,Dahod,Dahod(Veg. Market),Potato,Potato,03/09/2022,1300,1800,1700
Gujarat,Dahod,Dahod(Veg. Market),Pumpkin,Pumpkin,03/09/2022,800,1500,1200
Gujarat,Dahod,Dahod(Veg. Market),Ridgeguard(Tori),Ridgeguard(Tori),03/09/2022,2000,3000,2500
Gujarat,Dahod,Dahod(Veg. Market),Tomato,Tomato,03/09/2022,1000,1700,1300
Gujarat,Dahod,Davgadbaria(Piplod),Maize,Deshi White,03/09/2022,1970,1990,1980
Gujarat,Dahod,Devgadhbaria,Paddy(Dhan)(Common),Common,03/09/2022,1280,1300,1290
Gujarat,Gandhinagar,Dehgam,Bajra(Pearl Millet/Cumbu),Other,03/09/2022,2310,2350,2330
Gujarat,Gandhinagar,Dehgam,Castor Seed,Other,03/09/2022,7150,7250,7200
Gujarat,Gandhinagar,Dehgam,Guar,Other,03/09/2022,4250,4550,4400
Gujarat,Gandhinagar,Dehgam,Paddy(Dhan)(Common),Other,03/09/2022,1550,1800,1675
Gujarat,Gandhinagar,Dehgam,Wheat,Other,03/09/2022,2320,2350,2335
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bhindi(Ladies Finger),Other,03/09/2022,1500,1500,1500
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bitter gourd,Other,03/09/2022,2000,2000,2000
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bottle gourd,Other,03/09/2022,2000,2500,2500
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Brinjal,Brinjal,03/09/2022,3000,3000,3000
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Brinjal,Round,03/09/2022,3000,4000,4000
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Brinjal,Round/Long,03/09/2022,3000,4000,4000
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Cucumbar(Kheera),Other,03/09/2022,3000,4000,3500
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Green Chilli,Other,03/09/2022,4000,4000,4000
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Lemon,Other,03/09/2022,2000,6000,5000
Gujarat,Junagarh,Bhesan,Bengal Gram(Gram)(Whole),Other,03/09/2022,4000,4250,4150
Gujarat,Junagarh,Bhesan,Coriander(Leaves),Other,03/09/2022,7000,10850,10600
Gujarat,Junagarh,Bhesan,Cotton,Other,03/09/2022,7500,10625,10050
Gujarat,Junagarh,Bhesan,Groundnut,Other,03/09/2022,4000,5570,5400
Gujarat,Junagarh,Bhesan,"Sesamum(Sesame,Gingelly,Til)",Other,03/09/2022,8000,11950,11375
Gujarat,Junagarh,Bhesan,Soyabean,Other,03/09/2022,4500,5050,4950
Gujarat,Junagarh,Bhesan,Wheat,Other,03/09/2022,2000,2150,2075
Gujarat,Junagarh,Mangrol,Bajra(Pearl Millet/Cumbu),Hybrid,03/09/2022,2000,2050,2030
Gujarat,Junagarh,Mangrol,Bengal Gram(Gram)(Whole),Desi (F.A.Q. Split),03/09/2022,4350,4425,4400
Gujarat,Junagarh,Mangrol,Corriander seed,Coriander Seed,03/09/2022,11450,11500,11480
Gujarat,Junagarh,Mangrol,Groundnut,G20,03/09/2022,7050,7125,7100
Gujarat,Junagarh,Mangrol,Groundnut,Local,03/09/2022,6325,6350,6340
Gujarat,Junagarh,Mangrol,Wheat,Lok-1,03/09/2022,2400,2475,2450
Gujarat,Junagarh,Visavadar,Arhar (Tur/Red Gram)(Whole),Other,03/09/2022,5275,6855,6065
Gujarat,Junagarh,Visavadar,Black Gram (Urd Beans)(Whole),Other,03/09/2022,4265,6255,5260
Gujarat,Junagarh,Visavadar,Corriander seed,Other,03/09/2022,10265,11205,10735
Gujarat,Junagarh,Visavadar,Cotton,Other,03/09/2022,9625,11255,10440
Gujarat,Junagarh,Visavadar,Ground Nut Seed,Ground Nut Seed,03/09/2022,6915,8105,7510
Gujarat,Junagarh,Visavadar,Groundnut,Other,03/09/2022,4525,5605,5065
Gujarat,Junagarh,Visavadar,Kulthi(Horse Gram),Other,03/09/2022,3905,4325,4115
Gujarat,Junagarh,Visavadar,Maize,Other,03/09/2022,1475,1855,1665
Gujarat,Junagarh,Visavadar,Onion,Onion,03/09/2022,105,175,140
Gujarat,Junagarh,Visavadar,"Sesamum(Sesame,Gingelly,Til)",Black,03/09/2022,10920,12530,11725
Gujarat,Junagarh,Visavadar,"Sesamum(Sesame,Gingelly,Til)",White,03/09/2022,9725,11505,10615
Gujarat,Junagarh,Visavadar,Wheat,Lokwan Gujrat,03/09/2022,1750,2350,2050
Gujarat,Kachchh,Anjar,Bajra(Pearl Millet/Cumbu),Other,03/09/2022,2190,2190,2190
Gujarat,Kachchh,Anjar,Castor Seed,Other,03/09/2022,7295,7295,7295
Gujarat,Kachchh,Anjar,Cummin Seed(Jeera),Other,03/09/2022,19400,22410,22000
Gujarat,Mehsana,Becharaji,Bajra(Pearl Millet/Cumbu),Other,03/09/2022,1875,2260,2067
Gujarat,Mehsana,Becharaji,Castor Seed,Other,03/09/2022,7200,7235,7215
Gujarat,Mehsana,Becharaji,Mustard,Other,03/09/2022,5825,5860,5842
Gujarat,Mehsana,Becharaji,Wheat,Other,03/09/2022,2225,2260,2242
Gujarat,Mehsana,Kadi,Ajwan,Ajwan,03/09/2022,6550,10000,8500
Gujarat,Mehsana,Kadi,Bajra(Pearl Millet/Cumbu),Deshi,03/09/2022,1750,2125,2000
Gujarat,Mehsana,Kadi,Castor Seed,Caster,03/09/2022,7275,7335,7300
Gujarat,Mehsana,Kadi,Jowar(Sorghum),Jowar ( White),03/09/2022,2630,4055,3500
Gujarat,Mehsana,Kadi,Methi Seeds,Methiseeds,03/09/2022,5250,5265,5255
Gujarat,Mehsana,Kadi,Wheat,Deshi,03/09/2022,2200,2575,2400
Gujarat,Mehsana,Mehsana,Bajra(Pearl Millet/Cumbu),Local,03/09/2022,1600,2330,2200
Gujarat,Mehsana,Mehsana,Castor Seed,Castor seed,03/09/2022,7150,7300,7250
Gujarat,Mehsana,Mehsana,Mustard,Mustard,03/09/2022,5410,5805,5725
Gujarat,Mehsana,Mehsana,Wheat,Local,03/09/2022,2250,2390,2300
Gujarat,Mehsana,Mehsana(Jornang),Bajra(Pearl Millet/Cumbu),Local,03/09/2022,1890,2395,2350
Gujarat,Mehsana,Mehsana(Jornang),Castor Seed,Castor seed,03/09/2022,7170,7175,7175
Gujarat,Mehsana,Mehsana(Jornang),Wheat,Other,03/09/2022,2160,2500,2400
Gujarat,Mehsana,Mehsana(Mehsana Veg),Banana,Other,03/09/2022,1000,1800,1600
Gujarat,Mehsana,Mehsana(Mehsana Veg),Bhindi(Ladies Finger),Bhindi,03/09/2022,800,2000,1400
Gujarat,Mehsana,Mehsana(Mehsana Veg),Cabbage,Cabbage,03/09/2022,1000,2500,2000
Gujarat,Mehsana,Mehsana(Mehsana Veg),Cauliflower,Cauliflower,03/09/2022,2750,5200,4000
Gujarat,Mehsana,Mehsana(Mehsana Veg),Green Chilli,Green Chilly,03/09/2022,1000,5000,3750
Gujarat,Mehsana,Mehsana(Mehsana Veg),Lemon,Lemon,03/09/2022,3000,5000,4000
Gujarat,Mehsana,Mehsana(Mehsana Veg),Onion,Onion,03/09/2022,700,1400,1100
Gujarat,Mehsana,Mehsana(Mehsana Veg),Potato,Potato,03/09/2022,600,1800,1500
Gujarat,Mehsana,Mehsana(Mehsana Veg),Tomato,Tomato,03/09/2022,1500,2400,2050
Gujarat,Mehsana,Unjha,Ajwan,Ajwan,03/09/2022,3025,12500,9125
Gujarat,Mehsana,Unjha,Cummin Seed(Jeera),Cummin Seed(Jeera),03/09/2022,20000,24625,22200
Gujarat,Mehsana,Unjha,Isabgul (Psyllium),Isabgul (Psyllium),03/09/2022,14965,17025,16150
Gujarat,Mehsana,Unjha,Mustard,Mustard,03/09/2022,5450,6000,5825
Gujarat,Mehsana,Unjha,Mustard,Sarson(Black),03/09/2022,6105,6605,6450
Gujarat,Mehsana,Unjha,"Sesamum(Sesame,Gingelly,Til)",Sesame,03/09/2022,11750,12150,11825
Gujarat,Mehsana,Unjha,Soanf,Soanf,03/09/2022,9325,15975,13500
Gujarat,Mehsana,Unjha,Suva (Dill Seed),Suva (Dill Seed),03/09/2022,8090,9255,8900
Gujarat,Mehsana,Visnagar,Bajra(Pearl Millet/Cumbu),Other,03/09/2022,1615,2385,2000
Gujarat,Mehsana,Visnagar,Castor Seed,Other,03/09/2022,7165,7350,7257
Gujarat,Mehsana,Visnagar,Jowar(Sorghum),Other,03/09/2022,3000,4375,3687
Gujarat,Mehsana,Visnagar,Mustard,Other,03/09/2022,5155,5875,5515
Gujarat,Mehsana,Visnagar,Wheat,Other,03/09/2022,2200,2545,2372
Gujarat,Morbi,Vankaner,Cummin Seed(Jeera),Other,03/09/2022,20000,25000,21250
Gujarat,Morbi,Vankaner,"Sesamum(Sesame,Gingelly,Til)",Other,03/09/2022,11250,12075,11875
Gujarat,Morbi,Vankaner,Wheat,Other,03/09/2022,2145,2400,2300
Gujarat,Navsari,Vansda,Bhindi(Ladies Finger),Bhindi,03/09/2022,1000,1250,1150
Gujarat,Panchmahals,Morva Hafad,Maize,Deshi White,03/09/2022,2000,2350,2175
Gujarat,Panchmahals,Morva Hafad,Paddy(Dhan)(Common),Paddy,03/09/2022,1200,1800,1500
Gujarat,Panchmahals,Morva Hafad,Wheat,Deshi,03/09/2022,2000,2200,2100
Gujarat,Patan,Sami,Ajwan,Ajwan,03/09/2022,7500,8660,8500
Gujarat,Patan,Sami,Castor Seed,Castor seed,03/09/2022,7175,7225,7200
Gujarat,Patan,Sami,Suva (Dill Seed),Other,03/09/2022,8000,8860,8750
Gujarat,Patan,Siddhpur,Bajra(Pearl Millet/Cumbu),Deshi,03/09/2022,1705,2425,2065
Gujarat,Patan,Siddhpur,Castor Seed,Castor seed,03/09/2022,7140,7315,7227
Gujarat,Patan,Siddhpur,Cummin Seed(Jeera),Cummin Seed(Jeera),03/09/2022,18710,20500,19605
Gujarat,Patan,Siddhpur,Jowar(Sorghum),Jowar ( White),03/09/2022,3255,4525,3890
Gujarat,Patan,Siddhpur,Mustard,Mustard,03/09/2022,5595,5755,5675
Gujarat,Patan,Siddhpur,Suva (Dill Seed),Suva (Dill Seed),03/09/2022,8500,8850,8675
Gujarat,Patan,Siddhpur,Wheat,Hybrid,03/09/2022,2305,2560,2432
Gujarat,Porbandar,Porbandar,Apple,Apple,03/09/2022,5000,8000,6500
Gujarat,Porbandar,Porbandar,Bajra(Pearl Millet/Cumbu),Other,03/09/2022,1825,1825,1825
Gujarat,Porbandar,Porbandar,Banana,Amruthapani,03/09/2022,1750,2250,2000
Gujarat,Porbandar,Porbandar,Bhindi(Ladies Finger),Bhindi,03/09/2022,3000,4000,3500
Gujarat,Porbandar,Porbandar,Brinjal,Arkasheela Mattigulla,03/09/2022,2000,2500,2250
Gujarat,Porbandar,Porbandar,Cabbage,Cabbage,03/09/2022,2000,2500,2250
Gujarat,Porbandar,Porbandar,Cauliflower,African Sarson,03/09/2022,3500,4000,3750
Gujarat,Porbandar,Porbandar,Chikoos(Sapota),Other,03/09/2022,4000,4200,4100
Gujarat,Porbandar,Porbandar,Coriander(Leaves),Coriander,03/09/2022,2500,3500,3000
Gujarat,Porbandar,Porbandar,Corriander seed,Coriander Seed,03/09/2022,9800,10000,9900
Gujarat,Porbandar,Porbandar,Cummin Seed(Jeera),Cummin Seed(Jeera),03/09/2022,17450,21500,19475
Gujarat,Porbandar,Porbandar,Green Chilli,Green Chilly,03/09/2022,3000,4000,3500
Gujarat,Porbandar,Porbandar,Ground Nut Seed,Ground Nut Seed,03/09/2022,6750,7250,7000
Gujarat,Porbandar,Porbandar,Groundnut,Bold,03/09/2022,5500,5500,5500
Gujarat,Porbandar,Porbandar,Guar,Gwar,03/09/2022,6000,7000,6500
Gujarat,Porbandar,Porbandar,Jowar(Sorghum),Other,03/09/2022,3000,3100,3050
Gujarat,Porbandar,Porbandar,Kulthi(Horse Gram),Other,03/09/2022,4075,4075,4075
